,Rm-Rf,SMB,HML,RMW,CMA,Rf,Mom,ST_Rev,Rp_ew_cc,Rp_ew_fi,Rp_vw_cc,Rp_vw_fi
15/09/2011,1.64,-0.48,0.42,-0.25,0.06,0,-0.6,0.74,0.000269048,0.000384355,0.000178664,0.000413514
16/09/2011,0.47,-0.41,-0.2,0.23,-0.14,0,0.57,-0.56,-0.002998662,-0.004283802,-0.002761115,-0.003883155
19/09/2011,-0.99,-0.6,-1.08,1.03,-0.29,0,1.86,-0.64,-0.006517109,-0.008689478,-0.00627786,-0.007239203
20/09/2011,-0.45,-1.44,0.33,0.1,0.25,0,0.32,0.03,-0.00540837,-0.00721116,-0.005049255,-0.005287397
21/09/2011,-2.92,-0.55,-0.99,0.4,-0.35,0,1.06,-0.46,0.004553505,0.00607134,0.004305615,0.003038701
22/09/2011,-3.29,0.1,0.54,0.47,0.56,0,0.33,-1.02,0.009008612,0.012011483,0.009086144,0.008649232
23/09/2011,0.74,0.71,-0.16,-0.1,0.14,0,-0.9,0.35,-0.002220279,-0.003171827,-0.002089747,-0.001685052
26/09/2011,2.28,-0.48,0.86,-0.44,0.05,0,-1.09,1.56,0.00476355,0.006351399,0.004244627,0.005624123
27/09/2011,1.22,1.02,-0.56,-0.15,-0.17,0,0.06,1.22,0.002153104,0.00269138,0.0022131,0.000933169
28/09/2011,-2.29,-1.7,0,0.66,0.01,0,0.36,-2.07,0.001045323,0.001306654,0.001336255,5.64E-05
29/09/2011,0.77,0.67,1.71,-0.9,0.78,0,-1.81,0.46,-0.000261431,-0.000326788,-0.000238489,-0.000772315
30/09/2011,-2.5,-0.25,0.04,0.26,0.17,0,0.69,-1.83,-0.001152469,-0.001440587,-0.000854718,-0.001982561
03/10/2011,-3.18,-2.04,-0.45,1.07,0.07,0,1.09,-2.63,-0.00316234,-0.0037204,-0.002874469,-0.002308552
04/10/2011,2.68,3.66,-0.16,-0.56,-0.22,0,-1.58,2.07,0.00548494,0.006452871,0.005849193,0.005695888
05/10/2011,1.92,-0.23,-0.52,-0.38,-0.39,0,-0.41,2.41,0.002634652,0.003293315,0.002925801,0.005139005
06/10/2011,1.94,0.33,0.37,-0.32,0.15,0,-1.07,2.21,-0.001323104,-0.00165388,-0.0015238,-0.002970787
07/10/2011,-0.98,-1.39,-1,1.23,0.02,0,1.77,-0.83,0.0001609,0.000214533,-0.000186793,0.000565777
10/10/2011,3.44,0.6,0.36,-0.33,-0.21,0,-0.51,1.46,0.001678421,0.002237895,0.001686619,0.002049255
11/10/2011,0.15,0.66,-0.24,0.08,-0.23,0,-0.31,0.47,-0.003689407,-0.00491921,-0.003776303,-0.004481064
12/10/2011,1.07,0.61,0.62,-0.47,0.21,0,-1.32,0.5,0.005116325,0.006821767,0.00461376,0.005568526
13/10/2011,-0.21,0.1,-0.86,0.25,-0.32,0,0.9,0.36,-9.64E-05,-0.000128573,2.04E-05,-0.000573576
14/10/2011,1.72,0.15,-0.35,-0.07,-0.59,0,0.18,0.76,-0.000242687,-0.000323583,-0.000334954,0.00022318
17/10/2011,-2.06,-1.39,0.03,0.35,-0.04,0,0.9,-0.11,-0.000211191,-0.000281589,-4.29E-05,0.000130808
18/10/2011,2.11,0.8,1.1,-1.21,0.38,0,-2.07,0.49,0.002111027,0.002814703,0.001994885,0.002810687
19/10/2011,-1.38,-0.76,0.49,0.18,0.53,0,0.44,-0.11,-0.001382288,-0.001974697,-0.001474172,0.000380668
20/10/2011,0.42,-0.19,0.59,-0.23,0.21,0,-0.46,-0.21,-0.000229642,-0.000353295,-0.000166749,-0.000859356
21/10/2011,1.92,0.17,-0.07,-0.23,0.03,0,-0.48,-0.57,-0.004155411,-0.006392939,-0.004302296,-0.005439908
24/10/2011,1.59,1.79,-0.63,-0.19,-0.52,0,-1.37,0.05,0.007244005,0.011144623,0.007502364,0.007322342
25/10/2011,-2.13,-0.89,-0.13,0.59,0.04,0,1,0.94,-0.001833332,-0.002820511,-0.002055552,-0.002466251
26/10/2011,1.12,0.77,0.8,-0.76,0.32,0,-0.68,-0.7,0.00070771,0.001179517,0.00085987,0.000619341
27/10/2011,3.54,1.57,0.41,-1.25,-0.11,0,-2.65,-1.49,0.004069924,0.006783206,0.003943865,0.00550327
28/10/2011,-0.01,-0.52,-0.41,-0.14,-0.25,0,-0.45,0.01,0.004082523,0.006804205,0.003620073,0.005861746
31/10/2011,-2.5,-0.05,-0.64,0.9,0.16,0,2.23,2.5,0.000335402,0.000559004,0.000262664,-0.00026512
01/11/2011,-2.86,-0.68,-0.78,0.75,-0.01,0,1.77,1.8,-0.000580662,-0.00096777,-0.000451911,-0.002443148
02/11/2011,1.72,0.85,0.81,-0.54,-0.06,0,-0.87,-1.1,0.002933849,0.004889749,0.00267791,0.004190965
03/11/2011,1.97,0.63,-0.2,0.02,-0.05,0,-0.36,-0.53,-0.003705888,-0.006176481,-0.003692772,-0.005956821
04/11/2011,-0.53,-0.02,-0.46,0.13,-0.01,0,-0.1,-0.41,-0.001564306,-0.002607176,-0.001464447,-0.003506841
07/11/2011,0.48,-0.68,0.34,0.25,0.4,0,-0.09,0.33,-0.000795832,-0.001326386,-0.000702384,-0.002271465
08/11/2011,1.21,0.07,0.28,-0.07,-0.11,0,-0.43,-0.14,-0.000174094,-0.000290157,-0.000297184,-8.67E-05
09/11/2011,-3.78,-0.91,-0.32,0.71,0.31,0,1.83,1.58,-0.001359224,-0.001812298,-0.001156162,-0.001584107
10/11/2011,0.83,0.1,0.51,0.09,0.51,0,-0.08,-0.44,-0.00067692,-0.00090256,-0.000725937,-0.000995064
11/11/2011,1.98,0.54,-0.3,0.05,-0.18,0,-0.42,-0.36,-0.001011261,-0.001348348,-0.000961246,-0.001317964
14/11/2011,-0.92,-0.53,-0.73,0.41,-0.24,0,0.84,-0.15,-0.000291737,-0.000388983,-0.000354117,-0.000485704
15/11/2011,0.56,0.85,-0.3,0.14,-0.17,0,0.39,-0.23,0.00379217,0.004740212,0.003272455,0.004179966
16/11/2011,-1.64,-0.21,-0.11,-0.13,0.05,0,0.29,-0.13,0.004657305,0.005821631,0.004402737,0.005618613
17/11/2011,-1.65,0.18,0.29,0.21,0.43,0,1.21,0.96,-0.001354963,-0.001693704,-0.001364514,-0.001739238
18/11/2011,-0.07,0.11,0.89,-0.09,0.62,0,-0.05,-0.02,-0.001945224,-0.00243153,-0.001895221,-0.002416595
21/11/2011,-1.87,-0.55,0.03,0.03,-0.06,0,0.91,0.13,-0.000981288,-0.001226611,-0.00090078,-0.001149184
22/11/2011,-0.44,-0.35,-0.54,0.17,-0.25,0,0.94,-0.11,-0.00326136,-0.0040767,-0.003293813,-0.004203179
23/11/2011,-2.29,-0.74,-0.19,0.56,0.18,0,0.74,0.15,-0.001643057,-0.002053822,-0.001668258,-0.00213078
25/11/2011,-0.34,-0.96,0.44,-0.23,0.37,0,-0.05,-0.3,1.15E-05,1.36E-05,-9.17E-05,-0.000109659
28/11/2011,3.1,1.59,-0.79,-0.41,-0.54,0,-0.39,1.55,-0.001357042,-0.00159652,-0.001327274,-0.001587841
29/11/2011,0.18,-0.54,0.3,0.13,0.35,0,0.52,-0.62,0.000518673,0.000610204,0.0005496,0.000657668
30/11/2011,4.44,1.18,0.69,-0.81,-0.03,0,-1.88,2.37,-0.001484051,-0.001745942,-0.001095491,-0.001310756
01/12/2011,-0.22,-0.56,-0.55,0.36,-0.18,0,0.26,0.64,0.000572025,0.000672971,0.000813841,0.000973971
02/12/2011,0.05,0.56,0.56,-0.25,0.26,0,-0.55,0.85,0.003595221,0.004229671,0.003449661,0.00412775
05/12/2011,1.09,0.33,0.1,-0.56,-0.4,0,-0.97,0.93,0.002916603,0.003431298,0.003030919,0.003624247
06/12/2011,0.04,-0.08,0.07,0.07,0.2,0,0.09,-0.03,3.58E-05,4.21E-05,0.000157776,0.000188551
07/12/2011,0.16,-0.19,0.54,0.19,0.4,0,-0.42,-0.13,0.001067843,0.001186492,0.001418374,0.001582789
08/12/2011,-2.23,-0.83,-0.79,0.75,0,0,1.77,-0.46,-0.000834941,-0.000982284,-0.000868978,-0.001034576
09/12/2011,1.83,1.34,-0.04,-0.29,-0.22,0,-0.64,0.19,0.00282893,0.003328153,0.00292273,0.003480279
12/12/2011,-1.48,-0.01,-0.31,0.58,0.28,0,1.02,-0.45,-0.0028183,-0.003522876,-0.002927226,-0.003725555
13/12/2011,-1.05,-1.05,0.26,-0.02,0.11,0,1.14,-0.81,0.000557848,0.000697309,0.001119479,0.001425931
14/12/2011,-1.21,-0.27,0.81,-0.11,0.76,0,0.19,-0.86,-0.002800901,-0.003501127,-0.002513658,-0.003200781
15/12/2011,0.4,0.66,0.12,0.18,0.56,0,0.31,-0.72,0.000306256,0.000408342,0.000355218,0.000490692
16/12/2011,0.45,0.33,-0.2,0.31,-0.13,0,0.33,0.2,0.001962704,0.002453379,0.002068341,0.002650183
19/12/2011,-1.31,-0.51,-0.54,0.61,-0.07,0,1.8,-0.76,-0.002336294,-0.002920368,-0.002344128,-0.003001808
20/12/2011,3.1,0.88,0.06,-0.59,-0.15,0,-1.22,1.01,0.005116328,0.00639541,0.005456054,0.006991441
21/12/2011,0.2,0.03,1.35,-0.42,0.95,0,-0.1,-0.52,-0.00026043,-0.000306388,-0.000597073,-0.000716891
22/12/2011,0.83,-0.13,0.56,-0.71,-0.05,0,-1.81,0.49,0.001151314,0.001279237,0.000977305,0.001101459
23/12/2011,0.84,-0.53,-0.15,0.3,0,0,0.38,0.26,0.000628549,0.000698387,0.000571353,0.000643857
27/12/2011,0.04,0.42,-0.45,0.3,-0.24,0,1,-0.01,-0.000394294,-0.000438105,-0.000420414,-0.000473729
28/12/2011,-1.34,-0.73,0.05,0.11,0.24,0,0.87,0.05,-0.000244614,-0.000271794,-0.000235315,-0.000265171
29/12/2011,1.1,0.23,0.17,-0.15,0.09,0,-0.66,-0.15,0.000379731,0.000421923,0.000318602,0.000359036
30/12/2011,-0.4,-0.08,-0.06,-0.09,0.02,0,-0.66,0.61,-0.000258985,-0.000287761,-0.000322195,-0.00036307
03/01/2012,1.5,-0.03,0.56,-0.47,-0.21,0,-2.62,1.16,-0.001227827,-0.001364252,-0.001303375,-0.001468786
04/01/2012,0,-0.62,-0.01,0.28,-0.06,0,0.13,-0.05,0,0,0,0
05/01/2012,0.39,0.21,0,-0.26,0.07,0,-0.58,0.01,0,0,0,0
06/01/2012,-0.19,-0.04,-0.26,0.02,-0.04,0,-0.06,-0.18,-0.000594894,-0.001982979,-0.000594894,-0.001982979
09/01/2012,0.28,0.25,-0.13,-0.26,0.25,0,-0.34,0.02,0.001505932,0.005019774,0.001483005,0.004950226
10/01/2012,0.97,0.44,0.32,-0.64,-0.02,0,-1.12,0.12,-0.001290942,-0.003688405,-0.001284189,-0.003663082
11/01/2012,0.13,0.19,0.18,-0.65,0.22,0,-1.29,-0.03,-0.003227221,-0.008068052,-0.003191766,-0.007984185
12/01/2012,0.31,0.29,-0.05,-0.23,0.06,0,-0.54,-0.21,0.002154354,0.005385884,0.002097225,0.00527154
13/01/2012,-0.52,-0.26,-0.45,0.58,0.1,0,1.05,0.31,0.00034024,0.000850599,0.000375332,0.000940448
17/01/2012,0.36,-0.15,-0.64,0.52,-0.31,0,0.76,0.21,0.001317749,0.003294372,0.001287635,0.003224532
18/01/2012,1.22,0.62,0.02,-0.43,-0.17,0,-1.72,-0.78,0.000690078,0.001533507,0.000669433,0.001487335
19/01/2012,0.51,-0.1,-0.33,-0.01,-0.23,0,-1.15,-0.05,-0.001532301,-0.003405112,-0.001511929,-0.003356433
20/01/2012,0.03,0.29,0.54,-0.04,0.1,0,-0.62,0.07,0.000573964,0.001147927,0.000531948,0.001064622
23/01/2012,0.02,-0.22,0.05,0.23,-0.38,0,-0.45,0.12,0.000471203,0.000942405,0.000457987,0.000916111
24/01/2012,0,0.75,-0.39,-0.3,-0.22,0,-0.3,-0.38,-0.001055424,-0.002110848,-0.001074901,-0.002149141
25/01/2012,0.91,0.05,-0.57,0.26,-0.22,0,-0.08,-0.06,0.003876641,0.007753282,0.003841079,0.007688062
26/01/2012,-0.59,0.21,-0.4,0.22,-0.04,0,0.27,0.3,0.001804905,0.003281646,0.001766663,0.003204089
27/01/2012,0.01,0.86,-0.2,-0.2,-0.17,0,-0.61,-0.49,-0.002191036,-0.003651726,-0.002185294,-0.003630491
30/01/2012,-0.31,-0.49,-0.3,0.39,0.03,0,0.74,0.5,-0.004461812,-0.006864327,-0.00443175,-0.006808399
31/01/2012,-0.05,-0.06,0.07,-0.04,-0.13,0,0.24,-0.09,-0.00173785,-0.002482643,-0.001712805,-0.002448753
01/02/2012,1.1,1.15,0.19,-0.4,0.29,0,-0.79,-0.77,-0.000651728,-0.000931041,-0.000655734,-0.000938178
02/02/2012,0.17,0.38,0.03,-0.47,-0.02,0,-0.52,0.01,0.003792471,0.005417815,0.003651903,0.00522636
03/02/2012,1.58,0.66,0.07,-0.51,-0.23,0,-1.47,-1.13,0.001291487,0.001844981,0.001437392,0.002053877
06/02/2012,-0.05,-0.28,-0.07,-0.05,-0.22,0,-0.28,0.18,0.00307128,0.004387543,0.00298483,0.004262375
07/02/2012,0.16,-0.28,-0.03,0.14,0,0,0.31,0.45,-0.003817683,-0.005873358,-0.003802021,-0.005874184
08/02/2012,0.25,-0.07,0.32,-0.1,0.01,0,-0.45,-0.25,-0.001837251,-0.00282654,-0.001821855,-0.002820663
09/02/2012,0.15,-0.4,-0.34,0.26,0.04,0,0.25,-0.4,0.00116007,0.00193345,0.001074997,0.001813032
10/02/2012,-0.75,-0.59,-0.01,0.26,0.17,0,1,0.19,0.000351491,0.000540756,0.000343702,0.000534198
13/02/2012,0.75,0.59,-0.15,-0.09,0.01,0,0.22,-0.39,0.003009245,0.004629607,0.002959114,0.004598321
14/02/2012,-0.09,-0.43,-0.31,0.46,-0.21,0,0.62,-0.08,0.000819574,0.001260884,0.000821977,0.001275228
15/02/2012,-0.5,-0.24,0.18,-0.19,0.04,0,-0.46,0.36,0.002730439,0.004200676,0.002677067,0.004151365
16/02/2012,1.27,0.71,0.11,-0.24,-0.16,0,-0.97,0.03,0.000644109,0.000990937,0.000610596,0.00094547
17/02/2012,0.16,-0.23,0.46,0.12,0.3,0,-0.15,0.62,-0.008961064,-0.013786253,-0.008898812,-0.013774644
21/02/2012,-0.05,-0.6,0.32,0.05,-0.33,0,0.2,0.03,0.002737332,0.00421128,0.002654673,0.004129536
22/02/2012,-0.39,-0.38,-0.53,0.49,-0.14,0,0.57,-0.04,0.004388449,0.00675146,0.00429967,0.006678623
23/02/2012,0.56,0.9,-0.05,-0.42,0.23,0,-0.16,0.06,0.00179851,0.002766939,0.001798364,0.002786775
24/02/2012,0.15,-0.48,-0.5,0.11,-0.21,0,0.16,-0.16,-0.004340489,-0.007234148,-0.004220858,-0.007127071
27/02/2012,0.14,-0.12,0.25,0.06,0.09,0,0.1,-0.07,-0.001215258,-0.00202543,-0.001175003,-0.001989842
28/02/2012,0.28,-0.61,-0.17,0.28,-0.03,0,0.22,0.02,0.000805421,0.001342368,0.000923573,0.001565329
29/02/2012,-0.55,-1.07,0.22,0.07,0.31,0,0.68,0,0.003435221,0.005725369,0.003374338,0.005715371
01/03/2012,0.64,-0.15,-0.04,0.05,-0.08,0,-0.31,-0.45,-0.005740785,-0.009567974,-0.005749237,-0.009715249
02/03/2012,-0.46,-1.24,0.06,0.08,0.35,0,0.36,-0.19,0.000527226,0.000811117,0.000448701,0.000701719
05/03/2012,-0.4,0.43,0.34,0.04,0.38,0,1.25,0.02,0.002223823,0.003421267,0.002100527,0.003284163
06/03/2012,-1.62,-0.38,-0.14,0.43,-0.2,0,1.11,-0.17,0.002262902,0.003481387,0.002090262,0.003264258
07/03/2012,0.8,0.34,0.1,-0.2,0.06,0,-0.47,0.21,0.000898297,0.001283281,0.000878691,0.001267758
08/03/2012,1.07,0.39,-0.38,-0.03,0.05,0,-0.13,0.27,-0.001040151,-0.001485931,-0.000904164,-0.001304004
09/03/2012,0.49,0.91,0.09,-0.09,-0.01,0,-0.41,-0.01,-0.001693607,-0.002419439,-0.001725798,-0.002489977
12/03/2012,-0.07,-0.23,-0.01,0.2,0.09,0,0.78,-0.43,-0.001238154,-0.001768791,-0.001173482,-0.001694394
13/03/2012,1.86,0.23,0.48,-0.49,-0.09,0,-1.21,0.14,-0.001071781,-0.001531116,-0.001036218,-0.00149698
14/03/2012,-0.23,-0.6,-0.31,0.56,0.14,0,0.4,-0.6,0.002842807,0.003790409,0.002948481,0.003952373
15/03/2012,0.67,0.33,0.39,-0.42,0.16,0,-1.17,0.29,0.004135142,0.005513523,0.004278835,0.005729947
16/03/2012,0.06,-0.26,0.44,-0.46,-0.16,0,-0.91,0.45,0.001189099,0.001698713,0.001283829,0.001845943
19/03/2012,0.41,0.5,-0.18,-0.08,-0.35,0,0.14,-0.06,-0.001810407,-0.002586295,-0.001704352,-0.002472062
20/03/2012,-0.39,-0.61,0.23,0.09,0.13,0,0.12,-0.6,0.002553578,0.004255963,0.002514161,0.004319394
21/03/2012,-0.1,0.28,-0.36,0.13,0.09,0,0.3,-0.3,-0.000524067,-0.000873445,-0.000481116,-0.000825084
22/03/2012,-0.74,-0.16,-0.39,0.53,-0.02,0,1.25,-0.78,0.002915411,0.004859019,0.002836551,0.004866184
23/03/2012,0.39,0.61,0.27,-0.3,-0.18,0,-0.49,0.65,-0.001952052,-0.00325342,-0.002046638,-0.003503974
26/03/2012,1.45,0.49,-0.41,0.19,-0.17,0,0.04,0,-0.001279775,-0.002132958,-0.001265815,-0.002170325
27/03/2012,-0.3,-0.4,-0.27,0.05,-0.12,0,0.49,-0.21,-0.00142032,-0.002367201,-0.001333904,-0.002289141
28/03/2012,-0.51,0.01,0.23,-0.19,0.38,0,0.53,-0.85,0.004448834,0.007414724,0.004376459,0.007517725
29/03/2012,-0.16,-0.06,-0.16,0.13,0.13,0,0.11,0.47,0.000867915,0.001446525,0.000844687,0.001446449
30/03/2012,0.28,-0.67,-0.06,-0.03,0.18,0,-0.16,0.36,0.00066665,0.001025615,0.000628509,0.000981878
02/04/2012,0.77,0.35,0.03,0.17,-0.34,0,-0.02,0.21,-0.000529388,-0.000814443,-0.000506836,-0.000791517
03/04/2012,-0.34,-0.33,-0.27,0.16,0.21,0,1,-0.35,-0.000432542,-0.00066545,-0.000495592,-0.000774178
04/04/2012,-1.11,-0.63,0.19,0.15,0.36,0,0.86,0.29,-0.000231326,-0.000355886,-0.000348954,-0.000545263
05/04/2012,-0.03,-0.11,-0.45,0.27,-0.18,0,0.94,-0.34,-0.003105923,-0.004778343,-0.002961748,-0.004628827
09/04/2012,-1.21,-0.46,0.01,0.49,0.16,0,0.71,-0.23,0.001581553,0.002433158,0.001692138,0.002649021
10/04/2012,-1.85,-0.46,0.11,0.21,0.08,0,0.18,0.01,-0.000943335,-0.001572226,-0.001165943,-0.001982459
11/04/2012,0.85,0.82,0.08,-0.14,0.15,0,-0.31,-0.26,0.000422668,0.000704447,0.000421369,0.000717042
12/04/2012,1.44,0.1,0.24,-0.38,-0.19,0,-1.35,1.2,0.00217661,0.003348631,0.002356272,0.003697071
13/04/2012,-1.25,-0.25,-0.49,0.53,0.11,0,1.37,-0.39,-0.001687564,-0.002596252,-0.001812216,-0.00283963
16/04/2012,-0.09,0.2,0.77,-0.18,0.45,0,0.01,-0.06,-0.001268183,-0.002113638,-0.001171867,-0.00200449
17/04/2012,1.55,0.03,-0.3,-0.13,-0.35,0,-0.44,0.66,-0.000580353,-0.000967255,-0.000545135,-0.000933236
18/04/2012,-0.43,-0.44,-0.45,0.41,-0.1,0,0.58,-0.63,-0.000234647,-0.000391079,-0.00015164,-0.000259699
19/04/2012,-0.57,-0.06,0.34,-0.32,0.3,0,-0.55,0.28,0.003125097,0.005208495,0.002998903,0.005136482
20/04/2012,0.11,0.48,0,0.21,0.63,0,1.09,-0.64,-0.001871485,-0.002879207,-0.001630522,-0.002569701
23/04/2012,-0.95,-0.51,0.2,-0.03,-0.03,0,0.1,0.35,3.67E-05,5.65E-05,8.74E-05,0.000137873
24/04/2012,0.29,0.28,0.94,-0.63,0.7,0,-0.61,0.2,-0.001119763,-0.001722713,-0.000668595,-0.001054644
25/04/2012,1.44,0.35,-1.06,0.23,-0.75,0,0.41,0.69,-0.003316151,-0.00510177,-0.003246405,-0.00512287
26/04/2012,0.75,-0.02,-0.05,-0.16,-0.21,0,0.01,0.45,0.000310049,0.000442927,0.000489576,0.000716681
27/04/2012,0.35,0.7,-0.27,0.17,-0.16,0,0.37,-0.26,0.000148986,0.000198648,0.000321256,0.000436686
30/04/2012,-0.49,-0.62,0.22,-0.08,-0.14,0,-0.24,-0.21,-0.002048914,-0.002731885,-0.00211453,-0.00287397
01/05/2012,0.48,-0.75,0.46,-0.1,0.05,0,-0.58,0.28,-0.003954352,-0.005272469,-0.004376299,-0.005952591
02/05/2012,-0.15,0.66,-0.64,0.5,0.29,0,1.16,-0.32,0.00014508,0.00019344,0.000177167,0.000241362
03/05/2012,-0.92,-0.65,0.13,0.41,0.32,0,0.95,-0.34,-0.001213798,-0.001618397,-0.001218859,-0.0016604
04/05/2012,-1.62,-0.22,0.29,0.06,0.15,0,0.26,-0.43,-0.000116711,-0.000155615,-0.000152205,-0.000207434
07/05/2012,0.04,0.15,0.46,-0.31,0.3,0,-0.02,-0.2,-0.001726823,-0.002302431,-0.001737544,-0.00236816
08/05/2012,-0.41,0.32,0.45,0.03,0.26,0,0.18,-0.13,0.003223613,0.004298151,0.003092281,0.004217244
09/05/2012,-0.62,0.14,-0.24,0.01,-0.11,0,0.1,-0.07,-0.004717983,-0.005897478,-0.005121024,-0.006487304
10/05/2012,0.29,0.08,0.63,-0.06,0.52,0,0.8,-0.61,0.000154747,0.000193434,0.00013735,0.000174234
11/05/2012,-0.29,0.1,-0.89,-0.01,-0.07,0,0.56,-0.68,-0.000471959,-0.000589949,-0.000479004,-0.000607614
14/05/2012,-1.14,-0.17,0,0.03,0.08,0,0.26,-0.56,-0.003421093,-0.004024815,-0.003545356,-0.004219164
15/05/2012,-0.52,0.5,-0.18,0.38,0.02,0,1.17,-0.54,0.000873309,0.001027423,0.000585757,0.000697554
16/05/2012,-0.44,-0.23,-0.37,0.54,0.24,0,0.88,-0.97,0.001753168,0.002062551,0.001829204,0.00217808
17/05/2012,-1.64,-0.54,0.48,-0.02,-0.05,0,-0.13,-0.58,-0.001920397,-0.002259291,-0.001385649,-0.001649354
18/05/2012,-0.8,-0.21,0.27,0.07,0.37,0,0.61,-0.23,0.002206296,0.002595643,0.002612296,0.003110267
21/05/2012,1.69,0.58,-1.17,-0.07,-0.65,0,-0.65,1.24,-7.97E-05,-9.38E-05,5.83E-05,6.94E-05
22/05/2012,0,-0.8,0.29,-0.07,0.01,0,0.46,0.1,-0.002623304,-0.003279129,-0.002365536,-0.003027665
23/05/2012,0.26,0.51,-0.31,0.06,-0.1,0,-0.42,0.28,0.001576891,0.002102521,0.001550718,0.002129179
24/05/2012,0.16,0.02,0.21,0.23,0.56,0,0.76,-0.71,-0.001516939,-0.002022586,-0.00147475,-0.002023703
25/05/2012,-0.16,0.24,-0.07,0.14,0.13,0,-0.53,0.25,-0.001269253,-0.001692337,-0.001286038,-0.001765716
29/05/2012,1.14,0.21,-0.05,-0.19,-0.06,0,-0.81,0.99,-8.47E-05,-0.000112889,-0.000188291,-0.000258646
30/05/2012,-1.47,-0.32,-0.21,0.56,-0.03,0,1.22,-0.99,-0.003109557,-0.003886946,-0.00281141,-0.003611917
31/05/2012,-0.23,0.2,0.53,-0.14,0.24,0,0.2,-0.48,-0.003959515,-0.004949394,-0.003709824,-0.00476997
01/06/2012,-2.6,-0.61,0.46,-0.07,0.06,0,-0.02,-1.18,-0.001334018,-0.001569433,-0.001357198,-0.001622389
04/06/2012,-0.05,0.05,-0.48,0.31,-0.41,0,0.44,-0.61,-0.00502197,-0.0059082,-0.004896817,-0.005855187
05/06/2012,0.68,0.33,0,-0.5,-0.05,0,-0.96,1.39,-0.003374536,-0.004499381,-0.003042017,-0.004188081
06/06/2012,2.32,0.15,0.17,-0.41,-0.14,0,-1,1.5,0.001090896,0.001454528,0.001299639,0.00179133
07/06/2012,-0.1,-0.46,0.17,0,0.25,0,0.39,-0.05,0.001381026,0.001841368,0.001312107,0.001807629
08/06/2012,0.85,0.24,-0.06,-0.06,0.1,0,0.37,0,-0.005560689,-0.007414252,-0.005518918,-0.007599393
11/06/2012,-1.4,-0.85,0.13,0.33,0.32,0,0.97,-1.18,-0.001346619,-0.001795491,-0.001167391,-0.001610834
12/06/2012,1.16,0.17,-0.03,-0.23,0,0,-0.37,0.5,0.001005879,0.001257348,0.001081693,0.001387854
13/06/2012,-0.77,-0.44,0.34,0.13,0.08,0,0.32,-0.73,-0.002040151,-0.002400178,-0.002097935,-0.002517978
14/06/2012,1.04,0.22,0.34,-0.09,0.37,0,0.04,-0.15,-0.004344569,-0.005111258,-0.004205609,-0.00504977
15/06/2012,1.07,0.13,-0.15,-0.1,-0.44,0,-0.8,0.47,0.002594101,0.003051884,0.00255697,0.003072816
18/06/2012,0.21,0.08,-0.8,0.2,-0.18,0,0.77,-0.12,-0.003021096,-0.003554231,-0.002900477,-0.003483831
19/06/2012,1.09,0.71,0.07,-0.25,-0.32,0,-1.13,0.59,0.002587943,0.003044638,0.002278335,0.002738163
20/06/2012,-0.14,-0.07,0,0.04,-0.03,0,-0.4,-0.24,-0.003400929,-0.004001092,-0.003225245,-0.003874408
21/06/2012,-2.26,-0.1,0.17,0.01,0.67,0,1.29,-0.55,-0.003519265,-0.004140311,-0.003506421,-0.004214921
22/06/2012,0.79,0.64,0.04,-0.3,-0.12,0,-0.18,-0.2,-0.000181536,-0.000201707,-8.39E-05,-9.44E-05
25/06/2012,-1.62,0.04,-0.02,0.32,0.2,0,1.15,-0.7,-0.004441464,-0.00493496,-0.004379536,-0.004926733
26/06/2012,0.52,-0.1,-0.02,-0.1,0.04,0,0.37,-0.31,-0.004174036,-0.004637818,-0.003793818,-0.00427018
27/06/2012,0.92,0.4,0.4,-0.56,0,0,-0.95,0.19,-0.002954778,-0.003283087,-0.002328471,-0.002622095
28/06/2012,-0.24,0.16,0.58,0.06,0.51,0,-0.56,0.29,0.003029019,0.003365577,0.002664081,0.003000908
29/06/2012,2.55,0.34,-0.78,-0.21,-0.6,0,-1.16,0.91,0.002586209,0.002873566,0.002296767,0.002586285
02/07/2012,0.33,0.69,-0.01,-0.29,0.19,0,0.84,-0.48,0.00182963,0.002032923,0.001555651,0.001751242
03/07/2012,0.76,0.74,0.11,0.18,-0.6,0,-1.32,0.51,0,0,0,0
05/07/2012,-0.36,0.43,-0.88,0.54,-0.26,0,0.65,0.77,0,0,0,0
06/07/2012,-0.99,-0.4,0.41,-0.03,0.66,0,1.12,-0.47,0.002405557,0.006013893,0.002405557,0.006013893
09/07/2012,-0.23,-0.26,-0.26,0.15,-0.01,0,1.1,-0.38,0.000232539,0.000422798,0.00025714,0.00046661
10/07/2012,-0.84,-0.41,0.34,-0.02,0.29,0,0.96,-0.26,-0.001032649,-0.001877543,-0.001080614,-0.001960491
11/07/2012,-0.08,-0.28,0.85,-0.18,0.05,0,-0.49,-0.13,0.001575645,0.002864808,0.001578798,0.002880746
12/07/2012,-0.5,0.12,-0.65,-0.21,0.06,0,0.86,-0.27,-0.002881673,-0.005239405,-0.002889039,-0.005264628
13/07/2012,1.62,-0.26,0.47,-0.06,0.04,0,-0.28,-0.04,0.000283231,0.000514966,0.000263279,0.000480912
16/07/2012,-0.31,-0.43,-0.23,0.06,-0.01,0,0.3,-0.48,-0.002393297,-0.004351448,-0.002409757,-0.004400773
